GennySim/GSim_State_Name,Source,Stepping,Weight,Type,RefGC,Comment
FPU_mac_fp16_20%,Gen10LP,A0,18.98841346,syn,1,
FPU_mac_fp16_30%,Gen10LP,A0,18.98841346,syn,1,
FPU_mac_fp16_40%,Gen10LP,A0,18.98841346,syn,1,
FPU_mac_fp16_55%,Gen10LP,A0,18.98841346,syn,1,
FPU_mac_fp32_10%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp32_20%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp32_30%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp32_40%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp32_55%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp64_10%,Gen10LP,A0,19.30841346,syn,1,
FPU_mac_fp64_20%,Gen10LP,A0,19.30841346,syn,1,
FPU_mac_fp64_30%,Gen10LP,A0,19.30841346,syn,1,
FPU_mac_fp64_40%,Gen10LP,A0,19.30841346,syn,1,
FPU_mac_fp64_55%,Gen10LP,A0,19.30841346,syn,1,
FPU_mac_int16_10%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_int16_20%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_int16_30%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_int16_40%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_int16_55%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_int32_10%,Gen10LP,A0,0,syn,1,
FPU_mac_int32_20%,Gen10LP,A0,0,syn,1,
FPU_mac_int32_30%,Gen10LP,A0,0,syn,1,
FPU_mac_int32_40%,Gen10LP,A0,0,syn,1,
FPU_mac_int32_55%,Gen10LP,A0,0,syn,1,
FPU_mac_int64_10%,Gen10LP,A0,0,syn,1,
FPU_mac_int64_20%,Gen10LP,A0,0,syn,1,
FPU_mac_int64_30%,Gen10LP,A0,0,syn,1,
FPU_mac_int64_40%,Gen10LP,A0,0,syn,1,
FPU_mac_int64_55%,Gen10LP,A0,0,syn,1,
FPU_mac_intbypass_10%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_intbypass_20%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_intbypass_30%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_intbypass_40%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_intbypass_55%,Gen10LP,A0,32.13841346,syn,1,
FPU_mad_floatbypass_10%,Gen10LP,A0,14.65841346,syn,1,
FPU_mad_floatbypass_20%,Gen10LP,A0,14.65841346,syn,1,
FPU_mad_floatbypass_30%,Gen10LP,A0,14.65841346,syn,1,
FPU_mad_floatbypass_40%,Gen10LP,A0,14.65841346,syn,1,
FPU_mad_floatbypass_55%,Gen10LP,A0,14.65841346,syn,1,
FPU_mad_fp16_10%,Gen10LP,A0,28.32841346,syn,1,
FPU_mad_fp16_20%,Gen10LP,A0,28.32841346,syn,1,
FPU_mad_fp16_30%,Gen10LP,A0,28.32841346,syn,1,
FPU_mad_fp16_40%,Gen10LP,A0,28.32841346,syn,1,
FPU_mad_fp16_55%,Gen10LP,A0,28.32841346,syn,1,
FPU_mad_fp32_10%,Gen10LP,A0,37.38841346,syn,1,
FPU_mad_fp32_20%,Gen10LP,A0,37.38841346,syn,1,
FPU_mad_fp32_30%,Gen10LP,A0,37.38841346,syn,1,
FPU_mad_fp32_40%,Gen10LP,A0,37.38841346,syn,1,
FPU_mad_fp32_55%,Gen10LP,A0,37.38841346,syn,1,
FPU_mad_fp64_10%,Gen10LP,A0,38.86841346,syn,1,
FPU_mad_fp64_20%,Gen10LP,A0,38.86841346,syn,1,
FPU_mad_fp64_30%,Gen10LP,A0,38.86841346,syn,1,
FPU_mad_fp64_40%,Gen10LP,A0,38.86841346,syn,1,
FPU_mad_fp64_55%,Gen10LP,A0,38.86841346,syn,1,
FPU_mad_int16_10%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_int16_20%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_int16_30%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_int16_40%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_int16_55%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_int32_10%,Gen10LP,A0,0,syn,1,
FPU_mad_int32_20%,Gen10LP,A0,0,syn,1,
FPU_mad_int32_30%,Gen10LP,A0,0,syn,1,
FPU_mad_int32_40%,Gen10LP,A0,0,syn,1,
FPU_mad_int32_55%,Gen10LP,A0,0,syn,1,
FPU_mad_int64_10%,Gen10LP,A0,0,syn,1,
FPU_mad_int64_20%,Gen10LP,A0,0,syn,1,
FPU_mad_int64_30%,Gen10LP,A0,0,syn,1,
FPU_mad_int64_40%,Gen10LP,A0,0,syn,1,
FPU_mad_int64_55%,Gen10LP,A0,0,syn,1,
FPU_mad_intbypass_10%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_intbypass_20%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_intbypass_30%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_intbypass_40%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_intbypass_55%,Gen10LP,A0,0.578413464,syn,1,
FPU_mov_bypass_10%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_bypass_20%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_bypass_30%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_bypass_40%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_bypass_55%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp16_10%,Gen10LP,A0,8.748413464,syn,1,
FPU_mov_fp16_20%,Gen10LP,A0,8.748413464,syn,1,
FPU_mov_fp16_30%,Gen10LP,A0,8.748413464,syn,1,
FPU_mov_fp16_40%,Gen10LP,A0,8.748413464,syn,1,
FPU_mov_fp16_55%,Gen10LP,A0,8.748413464,syn,1,
FPU_mov_fp32_10%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp32_20%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp32_30%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp32_40%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp32_55%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp64_10%,Gen10LP,A0,12.28841346,syn,1,
FPU_mov_fp64_20%,Gen10LP,A0,12.28841346,syn,1,
FPU_mov_fp64_30%,Gen10LP,A0,12.28841346,syn,1,
FPU_mov_fp64_40%,Gen10LP,A0,12.28841346,syn,1,
FPU_mov_fp64_55%,Gen10LP,A0,12.28841346,syn,1,
FPU_mov_int16_10%,Gen10LP,A0,8.348413464,syn,1,
FPU_mov_int16_20%,Gen10LP,A0,8.348413464,syn,1,
FPU_mov_int16_30%,Gen10LP,A0,8.348413464,syn,1,
FPU_mov_int16_40%,Gen10LP,A0,8.348413464,syn,1,
FPU_mov_int16_55%,Gen10LP,A0,8.348413464,syn,1,
FPU_mov_int32_10%,Gen10LP,A0,8.058413464,syn,1,
FPU_mov_int32_20%,Gen10LP,A0,8.058413464,syn,1,
FPU_mov_int32_30%,Gen10LP,A0,8.058413464,syn,1,
FPU_mov_int32_40%,Gen10LP,A0,8.058413464,syn,1,
FPU_mov_int32_55%,Gen10LP,A0,8.058413464,syn,1,
FPU_mov_int64_10%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_int64_20%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_int64_30%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_int64_40%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_int64_55%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_intbypass_10%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_intbypass_20%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_intbypass_30%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_intbypass_40%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_intbypass_55%,Gen10LP,A0,12.33841346,syn,1,
FPU_mul_floatbypass_10%,Gen10LP,A0,6.698413464,syn,1,
FPU_mul_floatbypass_20%,Gen10LP,A0,6.698413464,syn,1,
FPU_mul_floatbypass_30%,Gen10LP,A0,6.698413464,syn,1,
FPU_mul_floatbypass_40%,Gen10LP,A0,6.698413464,syn,1,
FPU_mul_floatbypass_55%,Gen10LP,A0,6.698413464,syn,1,
FPU_mul_fp16_10%,Gen10LP,A0,22.07841346,syn,1,
FPU_mul_fp16_20%,Gen10LP,A0,22.07841346,syn,1,
FPU_mul_fp16_30%,Gen10LP,A0,22.07841346,syn,1,
FPU_mul_fp16_40%,Gen10LP,A0,22.07841346,syn,1,
FPU_mul_fp16_55%,Gen10LP,A0,22.07841346,syn,1,
FPU_mul_fp32_10%,Gen10LP,A0,28.76841346,syn,1,
FPU_mul_fp32_20%,Gen10LP,A0,28.76841346,syn,1,
FPU_mul_fp32_30%,Gen10LP,A0,28.76841346,syn,1,
FPU_mul_fp32_40%,Gen10LP,A0,28.76841346,syn,1,
FPU_mul_fp32_55%,Gen10LP,A0,28.76841346,syn,1,
FPU_mul_fp64_10%,Gen10LP,A0,40.40841346,syn,1,
FPU_mul_fp64_20%,Gen10LP,A0,40.40841346,syn,1,
FPU_mul_fp64_30%,Gen10LP,A0,40.40841346,syn,1,
FPU_mul_fp64_40%,Gen10LP,A0,40.40841346,syn,1,
FPU_mul_fp64_55%,Gen10LP,A0,40.40841346,syn,1,
FPU_mul_int16_10%,Gen10LP,A0,28.07841346,syn,1,
FPU_mul_int16_20%,Gen10LP,A0,28.07841346,syn,1,
FPU_mul_int16_30%,Gen10LP,A0,28.07841346,syn,1,
FPU_mul_int16_40%,Gen10LP,A0,28.07841346,syn,1,
FPU_mul_int16_55%,Gen10LP,A0,28.07841346,syn,1,
FPU_mul_int32_10%,Gen10LP,A0,41.89841346,syn,1,
FPU_mul_int32_20%,Gen10LP,A0,41.89841346,syn,1,
FPU_mul_int32_30%,Gen10LP,A0,41.89841346,syn,1,
FPU_mul_int32_40%,Gen10LP,A0,41.89841346,syn,1,
FPU_mul_int32_55%,Gen10LP,A0,41.89841346,syn,1,
FPU_mul_int64_10%,Gen10LP,A0,0,syn,1,
FPU_mul_int64_20%,Gen10LP,A0,0,syn,1,
FPU_mul_int64_30%,Gen10LP,A0,0,syn,1,
FPU_mul_int64_40%,Gen10LP,A0,0,syn,1,
FPU_mul_int64_55%,Gen10LP,A0,0,syn,1,
FPU_mul_intbypass_10%,Gen10LP,A0,9.548413464,syn,1,
FPU_mul_intbypass_20%,Gen10LP,A0,9.548413464,syn,1,
FPU_mul_intbypass_30%,Gen10LP,A0,9.548413464,syn,1,
FPU_mul_intbypass_40%,Gen10LP,A0,9.548413464,syn,1,
FPU_mul_intbypass_55%,Gen10LP,A0,9.548413464,syn,1,
FPU_pln_floatbypass_10%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_floatbypass_20%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_floatbypass_30%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_floatbypass_40%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_floatbypass_55%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp16_10%,Gen10LP,A0,0,syn,1,
FPU_pln_fp16_20%,Gen10LP,A0,0,syn,1,
FPU_pln_fp16_30%,Gen10LP,A0,0,syn,1,
FPU_pln_fp16_40%,Gen10LP,A0,0,syn,1,
FPU_pln_fp16_55%,Gen10LP,A0,0,syn,1,
FPU_pln_fp32_10%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp32_20%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp32_30%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp32_40%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp32_55%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp64_10%,Gen10LP,A0,0,syn,1,
FPU_pln_fp64_20%,Gen10LP,A0,0,syn,1,
FPU_pln_fp64_30%,Gen10LP,A0,0,syn,1,
FPU_pln_fp64_40%,Gen10LP,A0,0,syn,1,
FPU_pln_fp64_55%,Gen10LP,A0,0,syn,1,
FPU_pln_int16_10%,Gen10LP,A0,0,syn,1,
FPU_pln_int16_20%,Gen10LP,A0,0,syn,1,
FPU_pln_int16_30%,Gen10LP,A0,0,syn,1,
FPU_pln_int16_40%,Gen10LP,A0,0,syn,1,
FPU_pln_int16_55%,Gen10LP,A0,0,syn,1,
FPU_pln_int32_10%,Gen10LP,A0,0,syn,1,
FPU_pln_int32_20%,Gen10LP,A0,0,syn,1,
FPU_pln_int32_30%,Gen10LP,A0,0,syn,1,
FPU_pln_int32_40%,Gen10LP,A0,0,syn,1,
FPU_pln_int32_55%,Gen10LP,A0,0,syn,1,
FPU_pln_int64_10%,Gen10LP,A0,0,syn,1,
FPU_pln_int64_20%,Gen10LP,A0,0,syn,1,
FPU_pln_int64_30%,Gen10LP,A0,0,syn,1,
FPU_pln_int64_40%,Gen10LP,A0,0,syn,1,
FPU_pln_int64_55%,Gen10LP,A0,0,syn,1,
FPU_pln_intbypass_10%,Gen10LP,A0,0,syn,1,
FPU_pln_intbypass_20%,Gen10LP,A0,0,syn,1,
FPU_pln_intbypass_30%,Gen10LP,A0,0,syn,1,
FPU_pln_intbypass_40%,Gen10LP,A0,0,syn,1,
FPU_pln_intbypass_55%,Gen10LP,A0,0,syn,1,
FPU_sad_floatbypass_10%,Gen10LP,A0,0,syn,1,
FPU_sad_floatbypass_20%,Gen10LP,A0,0,syn,1,
FPU_sad_floatbypass_30%,Gen10LP,A0,0,syn,1,
FPU_sad_floatbypass_40%,Gen10LP,A0,0,syn,1,
FPU_sad_floatbypass_55%,Gen10LP,A0,0,syn,1,
FPU_sad_fp16_10%,Gen10LP,A0,0,syn,1,
FPU_sad_fp16_20%,Gen10LP,A0,0,syn,1,
FPU_sad_fp16_30%,Gen10LP,A0,0,syn,1,
FPU_sad_fp16_40%,Gen10LP,A0,0,syn,1,
FPU_sad_fp16_55%,Gen10LP,A0,0,syn,1,
FPU_sad_fp32_10%,Gen10LP,A0,0,syn,1,
FPU_sad_fp32_20%,Gen10LP,A0,0,syn,1,
FPU_sad_fp32_30%,Gen10LP,A0,0,syn,1,
FPU_sad_fp32_40%,Gen10LP,A0,0,syn,1,
FPU_sad_fp32_55%,Gen10LP,A0,0,syn,1,
FPU_sad_fp64_10%,Gen10LP,A0,0,syn,1,
FPU_sad_fp64_20%,Gen10LP,A0,0,syn,1,
FPU_sad_fp64_30%,Gen10LP,A0,0,syn,1,
FPU_sad_fp64_40%,Gen10LP,A0,0,syn,1,
FPU_sad_fp64_55%,Gen10LP,A0,0,syn,1,
FPU_sad_int16_10%,Gen10LP,A0,16.67841346,syn,1,
FPU_sad_int16_20%,Gen10LP,A0,16.67841346,syn,1,
FPU_sad_int16_30%,Gen10LP,A0,16.67841346,syn,1,
FPU_sad_int16_40%,Gen10LP,A0,16.67841346,syn,1,
FPU_sad_int16_55%,Gen10LP,A0,16.67841346,syn,1,
FPU_sad_int32_10%,Gen10LP,A0,0,syn,1,
FPU_sad_int32_20%,Gen10LP,A0,0,syn,1,
FPU_sad_int32_30%,Gen10LP,A0,0,syn,1,
FPU_sad_int32_40%,Gen10LP,A0,0,syn,1,
FPU_sad_int32_55%,Gen10LP,A0,0,syn,1,
FPU_sad_int64_10%,Gen10LP,A0,0,syn,1,
FPU_sad_int64_20%,Gen10LP,A0,0,syn,1,
FPU_sad_int64_30%,Gen10LP,A0,0,syn,1,
FPU_sad_int64_40%,Gen10LP,A0,0,syn,1,
FPU_sad_int64_55%,Gen10LP,A0,0,syn,1,
FPU_sad_intbypass_10%,Gen10LP,A0,0,syn,1,
FPU_sad_intbypass_20%,Gen10LP,A0,0,syn,1,
FPU_sad_intbypass_30%,Gen10LP,A0,0,syn,1,
FPU_sad_intbypass_40%,Gen10LP,A0,0,syn,1,
FPU_sad_intbypass_55%,Gen10LP,A0,0,syn,1,
FPU_sel_bypass_10%,Gen10LP,A0,15.72841346,syn,1,
FPU_sel_bypass_20%,Gen10LP,A0,15.72841346,syn,1,
FPU_sel_bypass_30%,Gen10LP,A0,15.72841346,syn,1,
FPU_sel_bypass_40%,Gen10LP,A0,15.72841346,syn,1,
FPU_sel_bypass_55%,Gen10LP,A0,15.72841346,syn,1,
FPU_sel_fp16_10%,Gen10LP,A0,17.85841346,syn,1,
FPU_sel_fp16_20%,Gen10LP,A0,17.85841346,syn,1,
FPU_sel_fp16_30%,Gen10LP,A0,17.85841346,syn,1,
FPU_sel_fp16_40%,Gen10LP,A0,17.85841346,syn,1,
FPU_sel_fp16_55%,Gen10LP,A0,17.85841346,syn,1,
FPU_sel_fp32_10%,Gen10LP,A0,15.72841346,syn,1,
FPU_sel_fp32_20%,Gen10LP,A0,15.72841346,syn,1,
FPU_sel_fp32_30%,Gen10LP,A0,15.72841346,syn,1,
FPU_sel_fp32_40%,Gen10LP,A0,15.72841346,syn,1,
FPU_sel_fp32_55%,Gen10LP,A0,15.72841346,syn,1,
FPU_sel_fp64_10%,Gen10LP,A0,15.98841346,syn,1,
FPU_sel_fp64_20%,Gen10LP,A0,15.98841346,syn,1,
FPU_sel_fp64_30%,Gen10LP,A0,15.98841346,syn,1,
FPU_sel_fp64_40%,Gen10LP,A0,15.98841346,syn,1,
FPU_sel_fp64_55%,Gen10LP,A0,15.98841346,syn,1,
FPU_sel_int16_10%,Gen10LP,A0,14.42841346,syn,1,
FPU_sel_int16_20%,Gen10LP,A0,14.42841346,syn,1,
FPU_sel_int16_30%,Gen10LP,A0,14.42841346,syn,1,
FPU_sel_int16_40%,Gen10LP,A0,14.42841346,syn,1,
FPU_sel_int16_55%,Gen10LP,A0,14.42841346,syn,1,
FPU_sel_int32_10%,Gen10LP,A0,14.80841346,syn,1,
FPU_sel_int32_20%,Gen10LP,A0,14.80841346,syn,1,
FPU_sel_int32_30%,Gen10LP,A0,14.80841346,syn,1,
FPU_sel_int32_40%,Gen10LP,A0,14.80841346,syn,1,
FPU_sel_int32_55%,Gen10LP,A0,14.80841346,syn,1,
FPU_sel_int64_10%,Gen10LP,A0,14.44841346,syn,1,
FPU_sel_int64_20%,Gen10LP,A0,14.44841346,syn,1,
FPU_sel_int64_30%,Gen10LP,A0,14.44841346,syn,1,
FPU_sel_int64_40%,Gen10LP,A0,14.44841346,syn,1,
FPU_sel_int64_55%,Gen10LP,A0,14.44841346,syn,1,
FPU_sel_intbypass_10%,Gen10LP,A0,0,syn,1,
FPU_sel_intbypass_20%,Gen10LP,A0,0,syn,1,
FPU_sel_intbypass_30%,Gen10LP,A0,0,syn,1,
FPU_sel_intbypass_40%,Gen10LP,A0,0,syn,1,
FPU_sel_intbypass_55%,Gen10LP,A0,0,syn,1,
FPU_transc_bypass_10%,Gen10LP,A0,0,syn,1,
FPU_transc_bypass_20%,Gen10LP,A0,0,syn,1,
FPU_transc_bypass_30%,Gen10LP,A0,0,syn,1,
FPU_transc_bypass_40%,Gen10LP,A0,0,syn,1,
FPU_transc_bypass_55%,Gen10LP,A0,0,syn,1,
FPU_transc_fp16_10%,Gen10LP,A0,0,syn,1,
FPU_transc_fp16_20%,Gen10LP,A0,0,syn,1,
FPU_transc_fp16_30%,Gen10LP,A0,0,syn,1,
FPU_transc_fp16_40%,Gen10LP,A0,0,syn,1,
FPU_transc_fp16_55%,Gen10LP,A0,0,syn,1,
FPU_transc_fp32_10%,Gen10LP,A0,0,syn,1,
FPU_transc_fp32_20%,Gen10LP,A0,0,syn,1,
FPU_transc_fp32_30%,Gen10LP,A0,0,syn,1,
FPU_transc_fp32_40%,Gen10LP,A0,0,syn,1,
FPU_transc_fp32_55%,Gen10LP,A0,0,syn,1,
FPU_transc_fp64_10%,Gen10LP,A0,0,syn,1,
FPU_transc_fp64_20%,Gen10LP,A0,0,syn,1,
FPU_transc_fp64_30%,Gen10LP,A0,0,syn,1,
FPU_transc_fp64_40%,Gen10LP,A0,0,syn,1,
FPU_transc_fp64_55%,Gen10LP,A0,0,syn,1,
FPU_transc_int16_10%,Gen10LP,A0,0,syn,1,
FPU_transc_int16_20%,Gen10LP,A0,0,syn,1,
FPU_transc_int16_30%,Gen10LP,A0,0,syn,1,
FPU_transc_int16_40%,Gen10LP,A0,0,syn,1,
FPU_transc_int16_55%,Gen10LP,A0,0,syn,1,
FPU_transc_int32_10%,Gen10LP,A0,0,syn,1,
FPU_transc_int32_20%,Gen10LP,A0,0,syn,1,
FPU_transc_int32_30%,Gen10LP,A0,0,syn,1,
FPU_transc_int32_40%,Gen10LP,A0,0,syn,1,
FPU_transc_int32_55%,Gen10LP,A0,0,syn,1,
FPU_transc_int64_10%,Gen10LP,A0,0,syn,1,
FPU_transc_int64_20%,Gen10LP,A0,0,syn,1,
FPU_transc_int64_30%,Gen10LP,A0,0,syn,1,
FPU_transc_int64_40%,Gen10LP,A0,0,syn,1,
FPU_transc_int64_55%,Gen10LP,A0,0,syn,1,
FPU_transc_intbypass_10%,Gen10LP,A0,0,syn,1,
FPU_transc_intbypass_20%,Gen10LP,A0,0,syn,1,
FPU_transc_intbypass_30%,Gen10LP,A0,0,syn,1,
FPU_transc_intbypass_40%,Gen10LP,A0,0,syn,1,
FPU_transc_intbypass_55%,Gen10LP,A0,0,syn,1,
PS0_EU_EM,Gen10LP,A0,1,syn,1,
PS0_EU_CLKGLUE,Gen10LP,A0,2.15,syn,1,
PS0_EU_DFX,Gen10LP,A0,0.14,syn,1,
PS0_EU_DOP,Gen10LP,A0,0,syn,1,
PS0_EU_NONCLKGLUE,Gen10LP,A0,0.41,syn,1,
PS0_EU_SMALL,Gen10LP,A0,1.15,syn,1,
PS0_EU_FPU,Gen10LP,A0,1,syn,1,
PS0_GA,Gen10LP,A0,3.39,syn,1,
PS1_EU_EM,Gen10LP,A0,8.35,syn,1,
PS1_EU_FPU,Gen10LP,A0,8.35,syn,1,
PS1_GA,Gen10LP,A0,5.01,syn,1,
PS1_EU_DOP,Gen10LP,A0,0,syn,1,
PS2_EU_CLKGLUE,Gen10LP,A0,2.15,syn,1,
PS2_EU_DFX,Gen10LP,A0,0.56,syn,1,
PS2_EU_DOP,Gen10LP,A0,1.99,syn,1,
PS2_EU_NONCLKGLUE,Gen10LP,A0,2.93,syn,1,
PS2_EU_SMALL,Gen10LP,A0,1.33,syn,1,
PS2_GA_EM1Src_FPU1Src_DualPipe_10%,Gen10LP,A0,31.04,syn,1,
PS2_GA_EM1Src_FPU1Src_DualPipe_20%,Gen10LP,A0,31.81,syn,1,
PS2_GA_EM1Src_FPU1Src_DualPipe_30%,Gen10LP,A0,34.37,syn,1,
PS2_GA_EM1Src_FPU1Src_DualPipe_40%,Gen10LP,A0,34.95,syn,1,
PS2_GA_EM1Src_FPU1Src_DualPipe_55%,Gen10LP,A0,37.38,syn,1,
PS2_GA_EM1Src_FPU2Src_DualPipe_10%,Gen10LP,A0,35.69,syn,1,
PS2_GA_EM1Src_FPU2Src_DualPipe_20%,Gen10LP,A0,37.2,syn,1,
PS2_GA_EM1Src_FPU2Src_DualPipe_30%,Gen10LP,A0,38.07,syn,1,
PS2_GA_EM1Src_FPU2Src_DualPipe_40%,Gen10LP,A0,40.38,syn,1,
PS2_GA_EM1Src_FPU2Src_DualPipe_55%,Gen10LP,A0,40.82,syn,1,
PS2_GA_EM1Src_FPU3Src_DualPipe_10%,Gen10LP,A0,40.33,syn,1,
PS2_GA_EM1Src_FPU3Src_DualPipe_20%,Gen10LP,A0,41.78,syn,1,
PS2_GA_EM1Src_FPU3Src_DualPipe_30%,Gen10LP,A0,42.59,syn,1,
PS2_GA_EM1Src_FPU3Src_DualPipe_40%,Gen10LP,A0,43.38,syn,1,
PS2_GA_EM1Src_FPU3Src_DualPipe_55%,Gen10LP,A0,46.68,syn,1,
PS2_GA_EM1Src_SinglePipe_10%,Gen10LP,A0,26.4,syn,1,
PS2_GA_EM1Src_SinglePipe_20%,Gen10LP,A0,26.41,syn,1,
PS2_GA_EM1Src_SinglePipe_30%,Gen10LP,A0,29.08,syn,1,
PS2_GA_EM1Src_SinglePipe_40%,Gen10LP,A0,30.67,syn,1,
PS2_GA_EM1Src_SinglePipe_55%,Gen10LP,A0,34.38,syn,1,
PS2_GA_EM2Src_FPU1Src_DualPipe_10%,Gen10LP,A0,35.47,syn,1,
PS2_GA_EM2Src_FPU1Src_DualPipe_20%,Gen10LP,A0,37.25,syn,1,
PS2_GA_EM2Src_FPU1Src_DualPipe_30%,Gen10LP,A0,41.43,syn,1,
PS2_GA_EM2Src_FPU1Src_DualPipe_40%,Gen10LP,A0,44.21,syn,1,
PS2_GA_EM2Src_FPU1Src_DualPipe_55%,Gen10LP,A0,46.33,syn,1,
PS2_GA_EM2Src_FPU2Src_DualPipe_10%,Gen10LP,A0,40.11,syn,1,
PS2_GA_EM2Src_FPU2Src_DualPipe_20%,Gen10LP,A0,42.64,syn,1,
PS2_GA_EM2Src_FPU2Src_DualPipe_30%,Gen10LP,A0,45.13,syn,1,
PS2_GA_EM2Src_FPU2Src_DualPipe_40%,Gen10LP,A0,49.33,syn,1,
PS2_GA_EM2Src_FPU2Src_DualPipe_55%,Gen10LP,A0,50.08,syn,1,
PS2_GA_EM2Src_FPU3Src_DualPipe_10%,Gen10LP,A0,44.75,syn,1,
PS2_GA_EM2Src_FPU3Src_DualPipe_20%,Gen10LP,A0,48.03,syn,1,
PS2_GA_EM2Src_FPU3Src_DualPipe_30%,Gen10LP,A0,48.83,syn,1,
PS2_GA_EM2Src_FPU3Src_DualPipe_40%,Gen10LP,A0,52.33,syn,1,
PS2_GA_EM2Src_FPU3Src_DualPipe_55%,Gen10LP,A0,55.95,syn,1,
PS2_GA_EM2Src_SinglePipe_10%,Gen10LP,A0,30.82,syn,1,
PS2_GA_EM2Src_SinglePipe_20%,Gen10LP,A0,31.86,syn,1,
PS2_GA_EM2Src_SinglePipe_30%,Gen10LP,A0,37.72,syn,1,
PS2_GA_EM2Src_SinglePipe_40%,Gen10LP,A0,38.35,syn,1,
PS2_GA_EM2Src_SinglePipe_55%,Gen10LP,A0,43.33,syn,1,
PS2_GA_EM3Src_FPU1Src_DualPipe_10%,Gen10LP,A0,39.89,syn,1,
PS2_GA_EM3Src_FPU1Src_DualPipe_20%,Gen10LP,A0,42.69,syn,1,
PS2_GA_EM3Src_FPU1Src_DualPipe_30%,Gen10LP,A0,48.48,syn,1,
PS2_GA_EM3Src_FPU1Src_DualPipe_40%,Gen10LP,A0,53.48,syn,1,
PS2_GA_EM3Src_FPU1Src_DualPipe_55%,Gen10LP,A0,55.28,syn,1,
PS2_GA_EM3Src_FPU2Src_DualPipe_10%,Gen10LP,A0,44.53,syn,1,
PS2_GA_EM3Src_FPU2Src_DualPipe_20%,Gen10LP,A0,48.08,syn,1,
PS2_GA_EM3Src_FPU2Src_DualPipe_30%,Gen10LP,A0,52.18,syn,1,
PS2_GA_EM3Src_FPU2Src_DualPipe_40%,Gen10LP,A0,58.28,syn,1,
PS2_GA_EM3Src_FPU2Src_DualPipe_55%,Gen10LP,A0,59.35,syn,1,
PS2_GA_EM3Src_FPU3Src_DualPipe_10%,Gen10LP,A0,49.18,syn,1,
PS2_GA_EM3Src_FPU3Src_DualPipe_20%,Gen10LP,A0,53.48,syn,1,
PS2_GA_EM3Src_FPU3Src_DualPipe_30%,Gen10LP,A0,55.89,syn,1,
PS2_GA_EM3Src_FPU3Src_DualPipe_40%,Gen10LP,A0,61.28,syn,1,
PS2_GA_EM3Src_FPU3Src_DualPipe_55%,Gen10LP,A0,65.21,syn,1,
PS2_GA_EM3Src_SinglePipe_10%,Gen10LP,A0,35.25,syn,1,
